source,key,site,price,name,event,link
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$3,980.00",IonBoxx-IONBOXX NB-01 超小型雙極離子淨化器 IONBOXX NB-01 超小型雙極離子淨化器,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%2581%2586%25E8%25AA%25A0%25EF%25BC%2588%25E4%25BA%259E%25E6%25B4%25B2%25EF%25BC%2589%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H7633001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/IONBOXX-NB01-%25E8%25B6%2585%25E5%25B0%258F%25E5%259E%258B%25E9%259B%2599%25E6%25A5%25B5%25E9%259B%25A2%25E5%25AD%2590%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/H7633001_S_IONBOXX_001&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECM4I&usg=AOvVaw02-2H7kCYI0R0ttEpy4JqG
google,格瑞空氣淨化清淨機,Renpho HK,HK$709.00,高效5層過濾HEPA空氣清新機(H13 等級)AP088,['免運費'],https://www.google.com/url?url=https://hk.renpho.com/zh-tw/collections/home-appliance/products/ap-088-air-purifier&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QguUECNkI&usg=AOvVaw10pRzProSnkIP6WjLRVGta
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$2,500.00",HEPA7 層過濾負離子空氣淨化器,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E6%25B3%259B%25E6%2580%259D%25E5%259C%258B%25E9%259A%259B(%25E9%25A6%2599%25E6%25B8%25AF)%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H9217001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/HEPA7-%25E5%25B1%25A4%25E9%2581%258E%25E6%25BF%25BE%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/H9217001_S_WX00020&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECOQI&usg=AOvVaw3DI7zKbuqs9w4-FBSxdH_h
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$8,380.00",Classic 490i 空氣淨化器,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/Clean-Air-Hong-Kong-Limited/s/H7672001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/Classic-490i-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/H7672001_S_104743&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECO8I&usg=AOvVaw0-1cD2HV_cRyCzrFtQndBp
google,格瑞空氣淨化清淨機,Built-in Pro 廚房電器專門店,"HK$29,889.00",PPP PPP-1200-01 1800平方呎 商務級別空氣淨化機,['免運費'],https://www.google.com/url?url=https://www.builtinpro.hk/ppp-1200-01&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECPoI&usg=AOvVaw0QJUBHciN5oKL8aMjUX537
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,"HK$3,988.00",O2U-PUREBED 嬰兒空氣淨化器 O2U PUREBED 嬰兒空氣淨化器 德國製造 世界上第一部專為嬰 ...,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/mobiCares/s/S1060001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3-%25E7%2594%25B2%25E9%2586%259B-%25E6%25AA%25A2%25E6%25B8%25AC%25E5%2584%2580/PUREBED-%25E5%25AC%25B0%25E5%2585%2592%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E5%2599%25A8/p/S1060001_S_O2U-00639&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECIUJ&usg=AOvVaw1QCIaIWA2PSWRi2i1DcI6i
google,格瑞空氣淨化清淨機,citiesocial,HK$370.27,三合一淨化空氣清淨機 [加購組],['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/%25E4%25B8%2589%25E5%2590%2588%25E4%25B8%2580%25E6%25B7%25A8%25E5%258C%2596%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-%25E5%258A%25A0%25E8%25B3%25BC%25E7%25B5%2584&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJAJ&usg=AOvVaw1U_fo53VOCOoxWPComQxKj
google,格瑞空氣淨化清淨機,citiesocial,HK$788.72,智能淨化負離子空氣清淨機NI-IC936,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/%25E6%2599%25BA%25E8%2583%25BD%25E6%25B7%25A8%25E5%258C%2596%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259Fni-ic936&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJwJ&usg=AOvVaw0qV-9f-s5K9yeGUhLngJJ6
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$880.00,空氣清新機 SAC801,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E9%25A6%2599%25E6%25B8%25AF%25E5%25AE%25B6%25E5%25B1%2585%25E8%25B3%25BC%25E7%2589%25A9%25E5%258D%2594%25E6%259C%2583%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8/s/H8732001/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E5%259C%25B0%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-SAC801/p/H8732001_S_SAC801&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECKgJ&usg=AOvVaw161GX10zNg9R4TA50kUeaZ
google,格瑞空氣淨化清淨機,On 居,HK$988.00,SaniHome 智能家用空氣淨化機,['免運費'],https://www.google.com/url?url=https://onliving.boutir.com/i/Svh0DUgAA%3Flang%3Dzh-Hant&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECLMJ&usg=AOvVaw3tTXpBhRj1yzF7uSsFgNHt
google,格瑞空氣淨化清淨機,Built-in Pro 廚房電器專門店,"HK$3,999.00",Aurabeat AG+ Pro 醫療級銀離子抗病毒空氣淨化機 NSP-PCO 香港行貨,['免運費'],https://www.google.com/url?url=https://www.builtinpro.hk/nsp-pco&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QguUECL4J&usg=AOvVaw3wNwXt0E0M_ME9gVgm2JP4
google,格瑞空氣淨化清淨機,citiesocial,HK$868.12,小韓寶4.0 韓國 車用空氣清淨器 雙層過濾 雙層小漢堡 PM2.5 全吸附,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/4-0-pm2-5&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECMoJ&usg=AOvVaw1a-mGbxprOLtHuOuQI7CdW
google,格瑞空氣淨化清淨機,citiesocial,HK$656.38,【台灣製造】高規隨身負離子空氣清淨機-鋼鐵灰,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/%25E9%259A%25A8%25E8%25BA%25AB%25E6%25B7%25A8%25E7%25B3%25BB%25E5%2588%2597-%25E9%259A%25A8%25E8%25BA%25AB%25E9%25A0%2585%25E9%258D%258A%25E8%25B2%25A0%25E9%259B%25A2%25E5%25AD%2590%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F-%25E9%258B%25BC%25E9%2590%25B5%25E7%2581%25B0&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECNYJ&usg=AOvVaw2u_4X96ev8E-SnzlKGJooc
google,格瑞空氣淨化清淨機,citiesocial,HK$656.00,AIR第三代奈米光觸媒 空氣清淨機,['+Shipping'],https://www.google.com/url?url=https://www.citiesocial.com/products/alexa%25E7%25AC%25AC%25E4%25B8%2589%25E4%25BB%25A3%25E5%25A5%2588%25E7%25B1%25B3%25E5%2585%2589%25E8%25A7%25B8%25E5%25AA%2592-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%25B7%25A8%25E6%25A9%259F%3Fl%3Dhk&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECOIJ&usg=AOvVaw3FqhYgWrLWzb_P29YTzkJO
google,格瑞空氣淨化清淨機,jetsoappshop.com,HK$299.00,Ionica 空氣淨化器,['免運費'],https://www.google.com/url?url=https://www.jetsoappshop.com/products/61976f33ec7d31002f3def1e%3Fvariation%3D61976f3394d4fb7770868896&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECO0J&usg=AOvVaw0wEyu_fc9IenEDcJUOAmpR
google,格瑞空氣淨化清淨機,ElecBoy 電器幫,HK$849.00,父親節優惠再減$40|GEMINI GWAP23 Wi-Fi 無線網絡智能HEPA高效濾網空氣淨化機 白色,['免運費'],https://www.google.com/url?url=https://www.elecboy.com.hk/products/gemini-gwap23-wi-fi-smart-hepa-filter-air-purifier%3Fvariant%3D40291863134361%26currency%3DHKD&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECPgJ&usg=AOvVaw2-h5FV5SxgUDOQZxX3ClMv
google,格瑞空氣淨化清淨機,Fortress 豐澤,HK$898.00,Trustlex IONION HX 隨身型負離子空氣清淨機,['免運費'],https://www.google.com/url?url=https://www.fortress.com.hk/zt/product/ionion-hx-negative-ion-portable-air-purifier/p/12055201&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QguUECIUK&usg=AOvVaw2bhHEn3kbfaaPAxmDDF_6y
google,格瑞空氣淨化清淨機,Fortress 豐澤,"HK$4,980.00",Aurabeat NSP-X2 AG+ Pro 醫療級銀離子抗病毒空氣淨化機,['免運費'],https://www.google.com/url?url=https://www.fortress.com.hk/zt/product/nsp-x2-ag-pro-medical-grade-silver-ion-antiviral-air-purifier/p/12310815&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJAK&usg=AOvVaw1N6L5f2_OgR-EaSvxyv3hm
google,格瑞空氣淨化清淨機,Fortress 豐澤,"HK$1,380.00",PHILIPS 飛利浦 UV-C 消毒空氣清新機,['免運費'],https://www.google.com/url?url=https://www.fortress.com.hk/zt/product/uv-c-disinfection-air-cleaner/p/12632865&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECJsK&usg=AOvVaw34whSyO574-ryf8SaH2Q1d
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$498.00,Princess - USB 空氣淨化機 361000,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/%25E5%25A4%25A7%25E6%2598%258C%25E7%2594%259F%25E6%25B4%25BB%25E7%2599%25BE%25E8%25B2%25A8%25E6%2597%2597%25E8%2589%25A6%25E5%25BA%2597/s/H0696023/%25E5%25AE%25B6%25E5%25B1%2585%25E9%259B%25BB%25E5%2599%25A8/%25E9%259B%25BB%25E5%25AD%2590%25E9%259B%25BB%25E5%2599%25A8/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F-%25E6%258A%25BD%25E6%25BF%2595%25E6%25A9%259F/%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/%25E5%25BA%25A7%25E6%259E%25B1%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/USB-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F-361000/p/H0696018_S_361000&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECKYK&usg=AOvVaw0pvlDZFD6-fhXzdyOIVyMl
google,格瑞空氣淨化清淨機,citiesocial,HK$868.12,小韓寶4.0 韓國 車用空氣清淨器 雙層過濾 雙層小漢堡 PM2.5 全吸附-綠色,['運費：HK$250.00'],https://www.google.com/url?url=https://www.citiesocial.com/products/4-0-pm2-7&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECLEK&usg=AOvVaw1T0WCYnP6uGzz_P9c53cZz
google,格瑞空氣淨化清淨機,HKTVmall - HKTVmall,HK$838.00,AirFresh S08 HEPA 空氣淨化機,['+Shipping'],https://www.google.com/url?url=https://www.hktvmall.com/hktv/zh/main/dmedia-group/s/H0558001/%25E5%25A4%25A7%25E8%2585%25A6%25E5%25A0%25B4/%25E5%25A4%25A7%25E8%2585%25A6%25E5%25A0%25B4/%25E6%25B1%25BD%25E8%25BB%258A%25E7%2594%25A8%25E5%2593%2581/%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0-%25E9%25A6%2599%25E8%2596%25B0/%25E8%25BB%258A%25E7%2594%25A8%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B8%2585%25E6%2596%25B0%25E6%25A9%259F/AirFresh-S08-HEPA-%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F/p/H0558001_S_PAPAGO_S08HEPA&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECL0K&usg=AOvVaw1gyhMGmbYTjdZLI72Bz8Pz
google,格瑞空氣淨化清淨機,Productpro 百得好,HK$389.00,DoubleClean 零耗材可移動空氣殺毒淨化機,['免運費'],https://www.google.com/url?url=https://www.productpro.com.hk/products/doubleclean%25E9%259B%25B6%25E8%2580%2597%25E6%259D%2590%25E5%258F%25AF%25E7%25A7%25BB%25E5%258B%2595%25E7%25A9%25BA%25E6%25B0%25A3%25E6%25AE%25BA%25E6%25AF%2592%25E6%25B7%25A8%25E5%258C%2596%25E6%25A9%259F%3Fvariant%3D40169631154316%26currency%3DHKD%26utm_medium%3Dproduct_sync%26utm_source%3Dgoogle%26utm_content%3Dsag_organic%26utm_campaign%3Dsag_organic%26srsltid%3DAQP2TeNvL_LggfSVRinGs8zeEPcoWZ4F5jF0K_xEy9_05pDL07f-qee8tAA&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECMgK&usg=AOvVaw3kXH6WTIsxw5_uS7eZyj61
google,格瑞空氣淨化清淨機,Comet Square 穿梭廣場,HK$399.00,空氣淨化項鍊+空氣清淨機,['運費：HK$30.00'],https://www.google.com/url?url=https://comet.boutir.com/i/RpaQq0gAA%3Flang%3Dzh-Hant&rct=j&q=&esrc=s&sa=U&ved=0ahUKEwifqqnWgq_4AhXUgVYBHZnaCN4QgOUECNMK&usg=AOvVaw2wGbhBQF7p-ErW8i5GGmk6
