統一編號,公司名稱,英文名稱,代表人姓名,公司所在地,英文地址,電話,Mail,資本總額(元)
53389825,世康生技股份有限公司,"GET HEALTHCARE TECHNOLOGY CO., LTD",王新城,臺中市北區德化街133號2樓,"2 F., No. 133, Dehua St., North Dist., Taichung City 40452, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22366718
(來源:國貿局資料)
(04) 22366718
(07) 5533631
(來源:台灣標案網)",,"20,000,000"
24818690,永益科儀有限公司,"FOREVER MEDICAL EQUIPMENT CO., LTD.",呂英哲,臺中市北區建興里德化街133號3樓,"3 F., No. 133, Dehua St., Jianxing Vil., North Dist., Taichung City 40452, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22366362
(來源:國貿局資料)
(02) 27476998
(04) 22911676
(來源:台灣標案網)",,"5,000,000"
24819987,優兒房企業有限公司,"GOOD BABY HOUSE CO., LTD.",張金剛,臺中市北區光大里五權路325號1樓,"1 F., No. 325, Wuquan Rd., Guangda Vil., North Dist., Taichung City 40458, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22016816
(來源:國貿局資料)
(04) 22016766
(來源:台灣標案網)",,"1,000,000"
80117684,台灣亞利森有限公司,OPTIPROJECT (TAIWAN) PTE LTD.,楊舜禎,臺中市北區梅亭街496號5樓之1,"5F.-1, No. 496, Meiting St., North Dist., Taichung City 40460, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22078688
(來源:國貿局資料)",,"21,000,000"
54759677,安睿捷生醫股份有限公司,AVANSUR INC.,張光甫,臺中市東區東信里振興路280巷42之1號,"No. 42-1, Ln. 280, Zhenxing Rd., Dongxin Vil., East Dist., Taichung City 40148, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22017816
(來源:國貿局資料)",,"14,900,000"
24840341,大騰生技股份有限公司,DA TENG BIOTECHNOLOGY CORPORATION,練欣豪,臺中市北區淡溝里臺灣大道二段360號4樓之5,"4F.-5, No. 360, Sec. 2, Taiwan Blvd., Dangou Vil., North Dist., Taichung City 40453, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27881335
(來源:國貿局資料)",,"23,000,000"
24826241,鏡秀眼鏡有限公司,EYESHOW GLASSES LTD.,顏文山,臺中市北區中清路一段297號,"No. 297, Sec. 1, Zhongqing Rd., North Dist., Taichung City 40460, Taiwan (R.O.C.)
(來源:國貿局資料)","04-37048679
(來源:國貿局資料)",,"1,500,000"
54886673,明緯醫療器材有限公司,"M-WELL MEDICAL EQUIPMENT CO., LTD.",林士詒,臺中市北區青島西街35號5樓5,"Rm. 5, 5 F., No. 35, Qingdao W. St., North Dist., Taichung City 40448, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22937772
(來源:國貿局資料)",,"20,000"
42681491,頌茵國際企業有限公司,"SUNGYIN BIO INTERNATIONAL CO., LTD.",劉敏琦,臺中市北區賴村里中清路一段372號10樓,"10 F., No. 372, Sec. 1, Zhongqing Rd., Laicun Vil., North Dist., Taichung City 40462, Taiwan (R.O.C.)
(來源:國貿局資料)","0422062066
(來源:國貿局資料)",,"5,000,000"
24595641,壹達康國際有限公司,EDOTCOM INTERNATIONAL LTD.,顏文山,臺中市北區梅亭街491號1樓,"1 F., No. 491, Meiting St., North Dist., Taichung City 40460, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22058666
(來源:國貿局資料)",,"1,000,000"
53061878,華敬樂活股份有限公司,HUA JING LOHAS LIMITED COMPANY,李淑貞,臺中市北區漢口路三段189號7樓,"7 F., No. 189, Sec. 3, Hankou Rd., North Dist., Taichung City 40441, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22973397
(來源:國貿局資料)",,"20,000,000"
89385984,台灣寶樂股份有限公司,"TAIWAN POLOR LIN CO., LTD.",林連禎,臺中市大雅區中山路277號,"No. 277, Zhongshan Rd., Daya Dist., Taichung City 42841, Taiwan (R.O.C.)
(來源:國貿局資料)","04-25668191
(來源:國貿局資料)
(04) 25668191
(來源:台灣標案網)",,"26,880,000"
54080711,錡樺生物科技有限公司,"CHI-HUA BIOTECH CO., LTD.",蘇玟錡,臺中市北區北興街296巷5號2樓之2,"2F.-2, No. 5, Ln. 296, Beixing St., North Dist., Taichung City 40465, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22381989
(來源:國貿局資料)
(04) 24630722
(04) 22381102
(04) 22381989
(04) 22381102 --22
(來源:台灣標案網)",,"20,000,000"
62673300,億林國際生物科技有限公司,Asklepios Biotech Corporation Limited,張俊光,臺中市北區山西路一段５１號十三樓之２,"13F.-2, No. 51, Sec. 1, Shanxi Rd., North Dist., Taichung City 40462, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22954951
(來源:國貿局資料)",,"1,000,000"
42896937,台灣早稻田科技有限公司,"Taiwan Waseda Technology Co., Ltd.",廖一聰,臺中市北區漢口路四段35號12樓,"12 F., No. 35, Sec. 4, Hankou Rd., North Dist., Taichung City 40448, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22913302
(來源:國貿局資料)",,"20,000,000"
42888985,亮眼科技股份有限公司,"Eyes on Technology Co., Ltd.",許承兆,臺中市北區太原路二段66號4樓,"4 F., No. 66, Sec. 2, Taiyuan Rd., North Dist., Taichung City 40465, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22067766
(來源:國貿局資料)
(04) 22067766
(來源:台灣標案網)",,"8,500,000"
82842402,泰一醫療儀器有限公司,"TAIYI MEDICAL CO., LTD.",黃天合,臺中市北區明德里忠明路211號11樓之3,"11F.-3, No. 211, Zhongming Rd., Mingde Vil., North Dist., Taichung City 40466, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23280265
(來源:國貿局資料)
(04) 23280265
(02) 23927543
(來源:台灣標案網)",,"3,000,000"
85025988,唯可醫健材有限公司,"Weicker Healthcare Co., Ltd.",莊玉如,臺中市北區賴村里中清路一段372號3樓,"3 F., No. 372, Sec. 1, Zhongqing Rd., Laicun Vil., North Dist., Taichung City 40462, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24520663
(來源:國貿局資料)",,"1,000,000"
24963125,創想生物科技有限公司,"IMAGEN BIOSCIENCE CO.,LTD",鐘挺豪,臺中市北區賴厝里梅川西路三段35巷25號,"No. 25, Ln. 35, Sec. 3, Meichuan W. Rd., Laicuo Vil., North Dist., Taichung City 40462, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22351331
(來源:國貿局資料)",,"13,000,000"
60326918,護佳生醫股份有限公司,,蔡帛霖,臺中市北區崇德路一段629號20樓之1,,,,
83398575,阿爾傑科技有限公司,"ALGER TECHNOLOGY CO., LTD.",韓馨諒,臺中市北區金華里雙十路二段38巷4之4號1樓,"1 F., No. 4-4, Ln. 38, Sec. 2, Shuangshi Rd., Jinhua Vil., North Dist., Taichung City 40455, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"600,000"
53291750,昱康醫療器材有限公司,,許錫銘,臺中市西屯區協和里安和路14-5號2樓,,"(04) 23596799
(04) 2359679
(04) 23598549
(來源:台灣標案網)",,"1,000,000"
13117812,博士美德國際企業有限公司,BOSCHMED INDUSTRIES INC.,陳瑞林,臺中市西屯區福林里福林路31巷108號1樓,"1 F., No. 108, Ln. 31, Fulin Rd., Fulin Vil., Xitun Dist., Taichung City 40764, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24625587
(來源:國貿局資料)",,"1,600,000"
80245631,上岳科技股份有限公司,"EMG TECHNOLOGY CO., LTD.",黄竹熊,臺中市南屯區精科五路3號5樓,"5 F., No. 3, Jingke 5th Rd., Nantun Dist., Taichung City 40852, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23596033
(來源:國貿局資料)
(04) 23596033
(來源:台灣標案網)",,"140,900,000"
53393172,亞帝昇生物科技有限公司,"ADISON BIOTECHNOLOGY CO., LTD.",林世民,臺中市西屯區青海路一段99號7樓,"7 F., No. 99, Sec. 1, Qinghai Rd., Xitun Dist., Taichung City 40746, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23151500
(來源:國貿局資料)
(04) 23151500
(來源:台灣標案網)",,"30,000,000"
53616032,彩新健康事業股份有限公司,"NEW IMAGE MEDICAL CO., LTD.",梁明樹,臺中市西區五權路2之107號15樓,"15 F., No. 2-107, Wuquan Rd., West Dist., Taichung City 40355, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23762333
(來源:國貿局資料)
(02) 7168518
(02) 82215123
(07) 7168518
(04) 23762333
(來源:台灣標案網)",,"500,000,000"
24220503,保利紅實業有限公司,"BAU LI HUNG CO., LTD",石佳菁,臺中市后里區公館里安眉路78之2號,"No. 78-2, Anmei Rd., Gongguan Vil., Houli Dist., Taichung City 42156, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24525576
(來源:國貿局資料)",,"500,000"
53804983,百利明儀器有限公司,"BAILIMIN MEDICAL INSTRUMENT CO., LTD.",張家銘,臺北市大同區赤峰街3巷24號3樓,"3 F., No. 24, Ln. 3, Chifeng St., Datong Dist., Taipei City 10352, Taiwan (R.O.C.)
(來源:國貿局資料)","02-82273253
(來源:國貿局資料)
(07) 3418185
(04) 24608050
(02) 82273250
(來源:台灣標案網)",,"1,000,000"
53813815,耕銪國際股份有限公司,"GENG YOU INTERNATIONAL CO., LTD.",陳翰毅,臺中市西屯區福恩里工業區一路2巷3號3樓之7,"3F.-7, No. 3, Ln. 2, Gongyequ 1st Rd., Fu’en Vil., Xitun Dist., Taichung City 40767, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23599612
(來源:國貿局資料)
(04) 23599612
(04) 24635276
(來源:台灣標案網)",,"12,000,000"
53302074,耕銘國際有限公司,"GENG MING INTERNATIONAL CO., LTD.",鄭傑仁,新北市林口區文化三路2段211巷92號（1樓）,"1 F., No. 92, Ln. 211, Sec. 2, Wenhua 3rd Rd., Linkou Dist., New Taipei City 24459, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26017666
(來源:國貿局資料)
(02) 26017666
(來源:台灣標案網)",,"3,000,000"
53824290,康成生醫科技股份有限公司,"KANG CHENG MEDICAL TECHNOLOGY COMPANY CO.,LTD.",張詠誠,臺中市西屯區市政北二路282號13樓之7,"13F.-7, No. 282, Shizheng N. 2nd Rd., Xitun Dist., Taichung City 40756, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22588306
(來源:國貿局資料)
(04) 22588306
(來源:台灣標案網)",,"3,163,990"
27282811,亞艷股份有限公司,JADE CHAIN ANTI-AGING & CHIROPRACTIC CORP.,王玉如,臺中市西屯區惠來里市政南一路10號2樓之2,"2F.-2, No. 10, Shizheng S. 1st Rd., Huilai Vil., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22520138
(來源:國貿局資料)",,"25,000,000"
38976058,亞艷股份有限公司草屯營業所,,,南投縣草屯鎮和平里和平街31號,,,,
41164337,亞艷股份有限公司雙和營業所,,,新北市中和區力行里中正路291號,,,,
39732480,亞艷股份有限公司惠盛營業所,,,臺中市豐原區下街里12鄰中正路268號2樓,,,,
39658947,亞艷股份有限公司佑民營業所,,,南投縣草屯鎮山腳里太平路1段202號5樓,,,,
45453323,亞艷股份有限公司采風營業所,,,臺中市南屯區三和里惠中路3段36號1樓1診間﹑地下1樓醫學美容中心,,,,
25061539,艾仕寶股份有限公司,"A.MYZONE INTERNATIONAL CO., LTD.",殷玉梅,臺中市西屯區上安里青海路二段319號,"No. 319, Sec. 2, Qinghai Rd., Shang’an Vil., Xitun Dist., Taichung City 40745, Taiwan (R.O.C.)
(來源:國貿局資料)","04-27084538
(來源:國貿局資料)",,"15,000,000"
28158826,環海生物科技股份有限公司,"HUAN HAI BIOTECHNOLOGY CO., LTD.",陳豐連,臺中市南屯區文心路一段521號6樓之8,"6F.-8, No. 521, Sec. 1, Wenxin Rd., Nantun Dist., Taichung City 40848, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22585779
(來源:國貿局資料)",,"5,000,000"
54095545,浩善生物科技股份有限公司,"HAO SHAN BIOTECHNOLOGY CO., LTD",王蘭,臺中市西屯區潮洋里朝馬二街82號1樓,"1 F., No. 82, Chaoma 2nd St., Chaoyang Vil., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22500909
(來源:國貿局資料)",,"2,500,000"
86613534,喜常來有限公司,"HSI CHANG LAI CO., LTD.",劉炤欗,臺中市西屯區協和里安和路32之6號,"No. 32-6, Anhe Rd., Xiehe Vil., Xitun Dist., Taichung City 40765, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23501755
(來源:國貿局資料)",,"7,600,000"
05595037,利明眼鏡股份有限公司,"LIH MING GLASSES CO., LTD.",王振惠,臺中市西屯區大河里大河街32巷15號,"No. 15, Ln. 32, Dahe St., Dahe Vil., Xitun Dist., Taichung City 40753, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23118637
(來源:國貿局資料)",,"8,000,000"
54589580,吉森生技股份有限公司,"GIESSEN BIOTECH CO., LTD.",陳政國,臺中市西屯區潮洋里朝馬二街5號1樓,"1 F., No. 5, Chaoma 2nd St., Chaoyang Vil., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22540163
(來源:國貿局資料)
(04) 22540163
(來源:台灣標案網)",,"10,800,000"
53612471,金相科技有限公司,"JINXIANG TECHNOLOGY CO., LTD.",吳士庸,臺中市西屯區何源里華美西街二段369號5樓之5,"5F.-5, No. 369, Sec. 2, Huamei W. St., Heyuan Vil., Xitun Dist., Taichung City 40751, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23267288
(來源:國貿局資料)
(04) 23552988
(04) 22924488
(來源:台灣標案網)",,"1,000,000"
28874829,高詮國際有限公司,3DR INTERNATIONAL LTD.,朱永娟,臺中市南屯區永定里龍富15路25號4樓之2,"4F.-2, No. 25, Yongding Vil., Nantun Dist., Taichung City 408, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23821488
(來源:國貿局資料)
(04) 23821488
(04) 23821488 --205
(來源:台灣標案網)",,"6,000,000"
54593120,雷祥生技股份有限公司,TTBIO HEALTHCARE INC.,Michael Saul Ettinger,臺中市西屯區協和里工業區六路7號3樓,"3 F., No. 7, Gongyequ 6th Rd., Xiehe Vil., Xitun Dist., Taichung City 40755, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23595298
(來源:國貿局資料)",,"22,500,000"
53835162,東芳龍國際貿易有限公司,"DON FUN LONG INTERNATIONAL TRADE CO., LTD.",李有富,臺中市西屯區四川一街46號1樓,"1 F., No. 46, Sichuan 1st St., Xitun Dist., Taichung City 40745, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23128578
(來源:國貿局資料)
(04) 23128578
(來源:台灣標案網)",,"3,000,000"
53598891,天華醫療器材科技股份有限公司,TIVA INTERNATIONAL MEDICAL INC.,何始生,臺中市西屯區至善里至善路55號1樓,"1 F., No. 55, Zhishan Rd., Zhishan Vil., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24632451
(來源:國貿局資料)",,"1,000,000"
24442202,杏世紀生醫科技股份有限公司,D'NEWAGE BIO-TECH. PTE. LTD.,吳麗芬,臺中市西屯區何成里文心路二段566之1號2樓之1,"2F.-1, No. 566-1, Sec. 2, Wenxin Rd., Hecheng Vil., Xitun Dist., Taichung City 40758, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23105657
(來源:國貿局資料)",,"6,000,000"
54753815,視鏡科技股份有限公司,FITGLASSES LTD.,王宏智,臺北市中正區羅斯福路2段150號2樓之1,"2F.-1, No. 150, Sec. 2, Roosevelt Rd., Zhongzheng Dist., Taipei City 10084, Taiwan (R.O.C.)
(來源:國貿局資料)","03-5316162
(來源:國貿局資料)",,"10,204,081"
27621143,宇紘藥品有限公司,"KS-HONG Biotech Co., Ltd",陳奕璇,臺中市西屯區福林里臺灣大道四段1268號20樓之3,"20F.-3, No. 1268, Sec. 4, Taiwan Blvd., Fulin Vil., Xitun Dist., Taichung City 40764, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22381989
(來源:國貿局資料)
(04) 24630722
(來源:台灣標案網)",,"25,000,000"
24599864,新影科技有限公司,"NEW IMAGE ORAL SERVICE CO., LTD.",卓瑞棠,臺中市西屯區市政路386號11樓之7,"11F.-7, No. 386, Shizheng Rd., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22500669
(來源:國貿局資料)",,"8,050,000"
24829269,博鈦生技有限公司,"BOTI BIOTECHNOLOGY CO., LTD",林愛玲,臺中市西屯區中工二路150號8樓之2,"8F.-2, No. 150, Zhonggong 2nd Rd., Xitun Dist., Taichung City 40766, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23582836
(來源:國貿局資料)
(04) 23587507
(來源:台灣標案網)",,"5,000,000"
51008069,大東樹脂化學股份有限公司,"GREAT EASTERN RESINS INDUSTRIAL CO., LTD.",廖光亮,臺中市西屯區工業區三十四路35號,"35,34th Road,Taichung Industrial Park,　Taichung,Taiwan
(來源:上市上櫃)","04-23587676
(來源:國貿局資料)
04-23587676
(來源:台灣上市上櫃公司-大東樹脂)",cash@greco.com.tw,"880,000,000"
24593622,艾芙蘿生醫顧問股份有限公司,APHRODITE BIO-MEDICAL TECHNOLOGY COMPANY,楊佩賢,臺中市南屯區楓樹里楓和路679號1樓,"1 F., No. 679, Fenghe Rd., Fengshu Vil., Nantun Dist., Taichung City 40870, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24700211
(來源:國貿局資料)",,"20,000,000"
24846984,祐新醫療器材有限公司,SANDINOVO ENTERPRISE INC.,秦湘涵,臺中市西屯區市政路500號19樓之3,"19F.-3, No. 500, Shizheng Rd., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","02-26547711
(來源:國貿局資料)",,"1,000,000"
42660720,博爾泰股份有限公司,,林祐正,臺中市西屯區中工二路150號8樓之2,,,,"1,000,000"
54910792,莫科醫療器材有限公司,"MRC MEDICAL CO., LTD.",李啓彰,臺北市松山區南京東路4段17號4樓之2,"4F.-2, No. 17, Sec. 4, Nanjing E. Rd., Songshan Dist., Taipei City 10550, Taiwan (R.O.C.)
(來源:國貿局資料)","02-27125681
(來源:國貿局資料)
(02) 27125681
(來源:台灣標案網)",,"5,000,000"
,,,,,,,,
42677659,益晟生技有限公司,"YICHENG BIOTECH CO., LTD.",符仁俊,臺中市西屯區臺灣大道四段936號4樓之2,"4F.-2, No. 936, Sec. 4, Taiwan Blvd., Xitun Dist., Taichung City 40764, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24628876
(來源:國貿局資料)",,"1,000,000"
,,,,,,,,
,,SHANG YE INDUSTRY CO.,,,"No. 41, Ln. 253, Fengjia Rd., Zhishan Vil., Xitun Dist., Taichung City 40744, Taiwan (R.O.C.)
(來源:國貿局資料)","04-27003908
(來源:國貿局資料)",,
40970544,尚翊企業社,,陳碧規,宜蘭縣頭城鎮龜山里龜山路35號一樓,,,,"30,000"
24825192,康健上府生活科技股份有限公司,,黃宗正,臺中市西屯區逢福里河南路二段173號1樓,,,,"21,680,000"
89979162,辰易興業有限公司,"CHANNEL YEARS CREATIVE CO., LTD.",湯國鑫,臺中市西屯區河南路一段170號2樓之3,"2F.-3, No. 170, Sec. 1, Henan Rd., Xitun Dist., Taichung City 40753, Taiwan (R.O.C.)
(來源:國貿局資料)","886-4-2315-4100
(來源:國貿局資料)",,"13,500,000"
45879480,康儀科技股份有限公司,CONING TECHNOLOGY LIMITED COMPANY,鄒雅裕,臺中市西屯區工業區七路15號,"No. 15, Gongyequ 7th Rd., Xitun Dist., Taichung City 40755, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23581600
(來源:國貿局資料)
(04) 23589220
(07) 3599090
(04) 23581600
(02) 55967699
(來源:台灣標案網)",,"295,000,000"
60298259,培力國際醫藥股份有限公司,"PEILI INTERNATIONAL BIOGROUP CO., LTD.",陳志麟,臺中市西屯區工業區六路13號1樓,"1 F., No. 13, Gongyequ 6th Rd., Xitun Dist., Taichung City 40755, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23592576
(來源:國貿局資料)",,"1,000,000"
24823413,萬達康股份有限公司,"WONDER CORE CO., LTD.",莊龍飛,臺中市西屯區朝富路213號32樓,"32 F., No. 213, Chaofu Rd., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22546111
(來源:國貿局資料)",,"70,000,000"
88607523,萬達康股份有限公司東寶營業所,,,臺中市潭子區東寶里大豐一路166號,,,,
60272357,長承生技股份有限公司,"CHANG CHENG BIOTECH CO., LTD.",詹子賢,臺中市西屯區工業區一路70號6樓之1,"6F.-1, No. 70, Gongyequ 1st Rd., Xitun Dist., Taichung City 40767, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23591830
(來源:國貿局資料)
(04) 23591830
(來源:台灣標案網)",,"10,000,000"
61761071,全能照護科技股份有限公司,"FULL-CARE TECHNOLOGY CO., LTD.",林泰宏,臺中市西屯區福恩里工業區一路96之9號、96之10號,"No. 96-9, Gongyequ 1st Rd., Fu’en Vil., Xitun Dist., Taichung City 40767, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23592430
(來源:國貿局資料)
(04) 23592430
(來源:台灣標案網)",,"60,000,000"
61455609,華德醫材有限公司,"MED-LINK MEDICAL CO., LTD.",黃建樺,高雄市前鎮區復興四路12號5樓之6,"5F.-6, No. 12, Fuxing 4th Rd., Cianjhen Dist., Kaohsiung City 80661, Taiwan (R.O.C.)
(來源:國貿局資料)","02-8226-1032
(來源:國貿局資料)
(02) 82261032
(來源:台灣標案網)",,"5,000,000"
61847649,潔生儀器有限公司,"JUST STERILIZER CO., LTD.",劉醇涇,臺中市西屯區何成里大墩十九街186號9樓之1,"9F.-1, No. 186, Dadun 19th St., Hecheng Vil., Xitun Dist., Taichung City 40758, Taiwan (R.O.C.)
(來源:國貿局資料)","0423280265
(來源:國貿局資料)",,"5,000,000"
61877994,明輝智慧醫材有限公司,"Ming Hui Intelligent Medical Co., Ltd.",陳伯全,臺中市西屯區市政北二路236號13樓之1,"13F.-1, NO. 236, SHIZHENG N. 2ND RD., XITUN DIST., TAICHUNG CITY 40756, TAIWAN (R.O.C.)
(來源:國貿局資料)","04-22524000
(來源:國貿局資料)",,"1,000,000"
62255170,宥威科技有限公司,"You wei Technology Co., Ltd.",黃憲政,臺中市西屯區潮洋里市政北二路413號1樓,"1 F., No. 413, Shizheng N. 2nd Rd., Chaoyang Vil., Xitun Dist., Taichung City 40755, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22585769
(來源:國貿局資料)",,"1,000,000"
25199844,費司科技有限公司,"FAITH BIOTECHNOLOGY CO., LTD.",陳晉榕,臺中市西屯區重慶路256號4樓,"5 F., No. 25, Tianshui W. 5th St., Xitun Dist., Taichung City 40748, Taiwan (R.O.C.)
(來源:國貿局資料)","049-2253050
(來源:國貿局資料)
(04) 23164138
(049) 2253050
(來源:台灣標案網)",,"5,000,000"
23169330,籌春興業有限公司,"CHOU CHUN INDUSTRIAL CO., LTD.",王俊凱,臺中市西屯區長安路一段56巷2號1樓,"1 F., No. 2, Ln. 56, Sec. 1, Chang’an Rd., Xitun Dist., Taichung City 40743, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23114047
(來源:國貿局資料)",,"5,000,000"
63276309,艾益辰科技股份有限公司,"DAYCARE HEALTH CO., LTD.",林世民,臺中市西屯區青海路一段99號7樓,"7 F., No. 99, Sec. 1, Qinghai Rd., Xitun Dist., Taichung City 40746, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23151500
(來源:國貿局資料)",,"300,000"
24585480,元和興有限公司,YUAN HUO SHIN LTD. CO.,李燕芝,臺中市北屯區忠平里敦化路一段473號5樓,"5 F., No. 473, Sec. 1, Dunhua Rd., Zhongping Vil., Beitun Dist., Taichung City 40678, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23173648
(來源:國貿局資料)",,"10,000,000"
59853314,百利國際股份有限公司,"BELLE COSMETIC INTERNATIONAL CO., LTD.",蔡秀緞,臺中市西屯區福和里臺灣大道四段925號十四樓之3,"14F.-3, No. 925, Sec. 4, Taiwan Blvd., Fuhe Vil., Xitun Dist., Taichung City 40767, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23586516
(來源:國貿局資料)",,"13,000,000"
53852128,艾師催得有限公司,ATTCF CO.,陳艾厲,臺中市西區美村路一段22號7樓之3,"7F.-3, No. 22, Sec. 1, Meicun Rd., West Dist., Taichung City 40351, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23284283
(來源:國貿局資料)",,"1,200,000"
89810714,洛克馬企業股份有限公司,"BODY ACTION ENTERPRISE CO., LTD.",邱詠奇,臺中市西屯區西墩里福科二路6號,"No. 6, Fuke 2nd Rd., Xidun Vil., Xitun Dist., Taichung City 40760, Taiwan (R.O.C.)
(來源:國貿局資料)","04-25319000
(來源:國貿局資料)",,"20,000,000"
83498286,伊俐牙材股份有限公司,"Yihao Tooth Co., Ltd.",王家進,臺中市西屯區福和里臺灣大道四段847號12樓,"12 F., No. 847, Sec. 4, Taiwan Blvd., Fuhe Vil., Xitun Dist., Taichung City 40767, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"5,000,000"
83509283,艾瑞科衛材股份有限公司,"MEDIROYAL ASIA PACIFIC CO., LTD.",林明緯,臺中市西屯區潮洋里市政北二路282號20樓之10,"20F.-10, No. 282, Shizheng N. 2nd Rd., Chaoyang Vil., Xitun Dist., Taichung City 40756, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22548069
(來源:國貿局資料)",,"3,000,000"
12901363,生福生物科技股份有限公司,"SAVELIFE BIOSCIENCE CO., LTD.",江彥廷,臺中市西屯區福科路26號2樓,"2 F., No. 26, Fuke Rd., Xitun Dist., Taichung City 40765, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24521986
(來源:國貿局資料)",,"25,000,000"
50833513,震茂國際有限公司,"JHEN MAU COMPREHENSIVE CO., LTD",張文芳,臺中市西屯區惠來里市政北一路77號8樓之7,"8F.-7, No. 77, Shizheng N. 1st Rd., Huilai Vil., Xitun Dist., Taichung City 40756, Taiwan (R.O.C.)
(來源:國貿局資料)","04-22521416
(來源:國貿局資料)",,"5,000,000"
83716558,海富精密工業股份有限公司,"Immense Wealth Precision Industry Co., Ltd.",江明祥,臺中市西屯區工業區十路18號,"No. 18, Gongyequ 10th Rd., Xitun Dist., Taichung City 40755, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"12,000,000"
61946325,星浩股份有限公司,Star Vast Corporation Limited,周海澄,臺中市西屯區西屯路二段256巷6號16樓之5,"16F.-5, No. 6, Ln. 256, Sec. 2, Xitun Rd., Xitun Dist., Taichung City 40749, Taiwan (R.O.C.)
(來源:國貿局資料)","04-24522255
(來源:國貿局資料)",,"20,000,000"
54761272,億派股份有限公司,"EPUP ENTERPRISE,INC.",黃世昌,臺中市西屯區逢福里慶和街32號1樓,"1 F., No. 32, Qinghe St., Fengfu Vil., Xitun Dist., Taichung City 40743, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"5,000,000"
83120810,醫觀數據驅動股份有限公司,"MedicVision Co., Ltd.",陳志豪,臺中市西屯區何安里重慶路99號5樓之3,"5F.-3, No. 99, Chongqing Rd., He’an Vil., Xitun Dist., Taichung City 40745, Taiwan (R.O.C.)
(來源:國貿局資料)",,,"1,000,000"
83086539,無藏生醫股份有限公司,"Wutsang Biomedical Co., Ltd.",李恊璋,臺中市西屯區西墩里上墩東街88號21樓之5,"21F.-5, No. 88, Shangdun E. St., Xidun Vil., Xitun Dist., Taichung City 40760, Taiwan (R.O.C.)
(來源:國貿局資料)","04-23787268
(來源:國貿局資料)",,"8,000,000"
